33	4	0	0
33	5	0	0
33	6	0	0
33	7	0	0
33	8	0	0
33	9	0	0.30434
33	10	0.5	0.630489
33	11	0.5	0.872442
33	12	0.3	1.02985
33	13	0.8	1.09714
33	14	0.6	1.07138
33	15	0.5	0.95371
33	16	0.9	0.748905
33	17	0.5	0.461581
33	18	0	0
33	19	0	0
33	20	0	0
33	21	0	0
33	22	0	0
33	23	0	0
33	24	0	0
34	1	0	0
34	2	0	0
34	3	0	0
34	4	0	0
34	5	0	0
34	6	0	0
34	7	0	0
34	8	0	0
34	9	0	0.307837
34	10	0.2	0.633173
34	11	0.7	0.87508
34	12	1	1.03264
34	13	1	1.10013
34	14	1	1.07458
34	15	1	0.957129
34	16	1	0.752625
34	17	0.9	0.466009
34	18	0	0
34	19	0	0
34	20	0	0
34	21	0	0
34	22	0	0
34	23	0	0
34	24	0	0
35	1	0	0
35	2	0	0
35	3	0	0
35	4	0	0
35	5	0	0
35	6	0	0
35	7	0	0
35	8	0	0
35	9	0.5	0.311424
35	10	0.1	0.635931
35	11	0.6	0.877772
35	12	0.8	1.03547
35	13	0.9	1.10314
35	14	0.7	1.07777
35	15	0.4	0.960524
35	16	0.5	0.756303
35	17	0.1	0.47037
35	18	0	0
35	19	0	0
35	20	0	0
35	21	0	0
35	22	0	0
35	23	0	0
35	24	0	0
36	1	0	0
36	2	0	0
36	3	0	0
36	4	0	0
36	5	0	0
36	6	0	0
36	7	0	0
36	8	0.6	0
36	9	1	0.315097
36	10	1	0.63876
36	11	1	0.880517
36	12	1	1.03832
36	13	1	1.10616
36	14	1	1.08096
36	15	1	0.963892
36	16	1	0.759937
36	17	1	0.474663
36	18	0	0
36	19	0	0
36	20	0	0
36	21	0	0
36	22	0	0
36	23	0	0
36	24	0	0
37	1	0	0
37	2	0	0
37	3	0	0
37	4	0	0
37	5	0	0
37	6	0	0
37	7	0	0
37	8	0.6	0
37	9	1	0.31885
37	10	1	0.641657
37	11	1	0.88331
37	12	1	1.04121
37	13	1	1.10918
37	14	1	1.08414
37	15	1	0.967229
37	16	1	0.763523
37	17	1	0.478884
37	18	0	0
37	19	0	0
37	20	0	0
37	21	0	0
37	22	0	0
37	23	0	0
37	24	0	0
38	1	0	0
38	2	0	0
38	3	0	0
38	4	0	0
38	5	0	0
38	6	0	0
38	7	0	0
38	8	0.5	0
38	9	1	0.32268
38	10	1	0.64462
38	11	0.8	0.886151
38	12	0.3	1.04412
38	13	0.2	1.11221
38	14	0.4	1.08729
38	15	0	0.970533
38	16	0	0.767058
38	17	0	0.483032
38	18	0	0
38	19	0	0
38	20	0	0
38	21	0	0
38	22	0	0
38	23	0	0
38	24	0	0
39	1	0	0
39	2	0	0
39	3	0	0
39	4	0	0
39	5	0	0
39	6	0	0
39	7	0	0
39	8	0.5	0
39	9	0.5	0.326581
39	10	0.8	0.647645
39	11	0.4	0.889034
39	12	0	1.04705
39	13	0.5	1.11524
39	14	0.6	1.09044
39	15	0.5	0.973801
39	16	0.6	0.77054
39	17	0.8	0.487103
39	18	0	0
39	19	0	0
39	20	0	0
39	21	0	0
39	22	0	0
39	23	0	0
39	24	0	0
40	1	0	0
40	2	0	0
40	3	0	0
40	4	0	0
40	5	0	0
40	6	0	0
40	7	0	0
40	8	0	4.7063e-007
40	9	0.1	0.330549
40	10	0	0.650728
40	11	0	0.891959
40	12	0	1.05
40	13	0	1.11827
40	14	0.6	1.09356
40	15	1	0.97703
40	16	1	0.773966
40	17	0.3	0.491097
40	18	0	0
40	19	0	0
40	20	0	0
40	21	0	0
40	22	0	0
40	23	0	0
40	24	0	0
41	1	0	0
41	2	0	0
41	3	0	0
41	4	0	0
41	5	0	0
41	6	0	0
41	7	0	0
41	8	0.8	9.40293e-006
41	9	1	0.33458
41	10	1	0.653868
41	11	1	0.894921
41	12	1	1.05297
41	13	0.9	1.1213
41	14	1	1.09665
41	15	1	0.980217
41	16	1	0.777335
41	17	1	0.495011
41	18	0.2	0
41	19	0	0
41	20	0	0
41	21	0	0
41	22	0	0
41	23	0	0
41	24	0	0
42	1	0	0
42	2	0	0
42	3	0	0
42	4	0	0
42	5	0	0
42	6	0	0
42	7	0	0
42	8	0	6.60049e-005
42	9	0.6	0.338669
42	10	1	0.65706
42	11	1	0.897918
42	12	0.9	1.05596
42	13	0.3	1.12432
42	14	0	1.09972
42	15	0	0.98336
42	16	0	0.780642
42	17	0	0.498842
42	18	0	0
42	19	0	0
42	20	0	0
42	21	0	0
42	22	0	0
42	23	0	0
42	24	0	0
43	1	0	0
43	2	0	0
43	3	0	0
43	4	0	0
43	5	0	0
43	6	0	0
43	7	0	0
43	8	0.5	0.00025923
43	9	0.9	0.342813
43	10	1	0.660302
43	11	0.9	0.900946
43	12	1	1.05895
43	13	1	1.12733
43	14	1	1.10276
43	15	1	0.986456
43	16	1	0.783887
43	17	1	0.50259
43	18	0.1	0
43	19	0	0
43	20	0	0
43	21	0	0
43	22	0	0
43	23	0	0
43	24	0	0
44	1	0	0
44	2	0	0
44	3	0	0
44	4	0	0
44	5	0	0
44	6	0	0
44	7	0	0
44	8	0.7	0.000713412
44	9	1	0.347006
44	10	1	0.66359
44	11	1	0.904004
44	12	0.8	1.06195
44	13	1	1.13032
44	14	1	1.10577
44	15	1	0.989502
44	16	0.5	0.787067
44	17	0.8	0.506253
44	18	0.2	0
44	19	0	0
44	20	0	0
44	21	0	0
44	22	0	0
44	23	0	0
44	24	0	0
45	1	0	0
45	2	0	0
45	3	0	0
45	4	0	0
45	5	0	0
45	6	0	0
45	7	0	0
45	8	0.5	0.00155451
45	9	1	0.351244
45	10	0.9	0.666921
45	11	0.8	0.907087
45	12	0.5	1.06496
45	13	0.5	1.1333
45	14	0.6	1.10874
45	15	0.5	0.992497
45	16	0.9	0.790179
45	17	0.9	0.509829
45	18	0.1	0
45	19	0	0
45	20	0	0
45	21	0	0
45	22	0	0
45	23	0	0
45	24	0	0
46	1	0	0
46	2	0	0
46	3	0	0
46	4	0	0
46	5	0	0
46	6	0	0
46	7	0	0
46	8	0.7	0.00288221
46	9	1	0.355525
46	10	1	0.670292
46	11	1	0.910192
46	12	1	1.06797
46	13	1	1.13626
46	14	1	1.11167
46	15	1	0.995436
46	16	1	0.793222
46	17	1	0.513317
46	18	0.2	0
46	19	0	0
46	20	0	0
46	21	0	0
46	22	0	0
46	23	0	0
46	24	0	0
47	1	0	0
47	2	0	0
47	3	0	0
47	4	0	0
47	5	0	0
47	6	0	0
47	7	0	0
47	8	0	0.00475743
47	9	0.4	0.359843
47	10	0.8	0.6737
47	11	0.1	0.913317
47	12	0.3	1.07097
47	13	0	1.1392
47	14	0	1.11457
47	15	0	0.998319
47	16	0	0.796194
47	17	0	0.516715
47	18	0	0
47	19	0	0
47	20	0	0
47	21	0	0
47	22	0	0
47	23	0	0
47	24	0	0
48	1	0	0
48	2	0	0
48	3	0	0
48	4	0	0
48	5	0	0
48	6	0	0
48	7	0	0
48	8	0	0.00720245
48	9	0	0.364194
48	10	0.1	0.677141
48	11	0.4	0.916459
48	12	0.4	1.07398
48	13	0.9	1.14211
48	14	0.5	1.11742
48	15	1	1.00114
48	16	0.6	0.799093
48	17	0	0.520022
48	18	0	0
48	19	0	0
48	20	0	0
48	21	0	0
48	22	0	0
48	23	0	0
48	24	0	0
49	1	0	0
49	2	0	0
49	3	0	0
49	4	0	0
49	5	0	0
49	6	0	0
49	7	0	0
49	8	0.5	0.0102078
49	9	1	0.368576
49	10	1	0.680612
49	11	0.7	0.919614
49	12	0.7	1.07697
49	13	0.3	1.145
49	14	0.2	1.12022
49	15	0.7	1.0039
49	16	0.8	0.801917
49	17	0.6	0.523238
49	18	0	0
49	19	0	0
49	20	0	0
49	21	0	0
49	22	0	0
49	23	0	0
49	24	0	0
50	1	0	0
50	2	0	0
50	3	0	0
50	4	0	0
50	5	0	0
50	6	0	0
50	7	0	0
50	8	0.4	0.0137411
50	9	1	0.372984
50	10	1	0.684111
50	11	0.8	0.922779
50	12	1	1.07996
50	13	0.8	1.14785
50	14	1	1.12297
50	15	0.7	1.0066
50	16	0.3	0.804664
50	17	0.5	0.526361
50	18	0	0
50	19	0	0
50	20	0	0
50	21	0	0
50	22	0	0
50	23	0	0
50	24	0	0
51	1	0	0
51	2	0	0
51	3	0	0
51	4	0	0
51	5	0	0
51	6	0	0
51	7	0	0
51	8	0	0.0177556
51	9	0.1	0.377414
51	10	1	0.687633
51	11	1	0.925951
51	12	1	1.08293
51	13	1	1.15067
51	14	1	1.12568
51	15	1	1.00924
51	16	0.8	0.807334
51	17	0.4	0.529391
51	18	0	0
51	19	0	0
51	20	0	0
51	21	0	0
51	22	0	0
51	23	0	0
51	24	0	0
52	1	0	0
52	2	0	0
52	3	0	0
52	4	0	0
52	5	0	0
52	6	0	0
52	7	0	0
52	8	0	0.022197
52	9	0	0.381864
52	10	0	0.691176
52	11	0	0.929128
52	12	0	1.08589
52	13	0	1.15346
52	14	0	1.12833
52	15	0	1.0118
52	16	0	0.809924
52	17	0	0.532326
52	18	0	0
52	19	0	0
52	20	0	0
52	21	0	0
52	22	0	0
52	23	0	0
52	24	0	0
53	1	0	0
53	2	0	0
53	3	0	0
53	4	0	0
53	5	0	0
53	6	0	0
53	7	0	0
53	8	0.5	0.0268732
53	9	0.2	0.386046
53	10	0	0.694472
53	11	0	0.932044
53	12	0.5	1.08856
53	13	0.9	1.15594
53	14	0.3	1.13066
53	15	0.2	1.01403
53	16	0.4	0.812172
53	17	0	0.534895
53	18	0	0
53	19	0	0
53	20	0	0
53	21	0	0
53	22	0	0
53	23	0	0
53	24	0	0
54	1	0	0
54	2	0	0
54	3	0	0
54	4	0	0
54	5	0	0
54	6	0	0
54	7	0	0
54	8	0.5	0.0318396
54	9	0.5	0.390251
54	10	0.7	0.697788
54	11	1	0.934964
54	12	0.9	1.09121
54	13	0.8	1.15837
54	14	0.5	1.13293
54	15	0.6	1.0162
54	16	0.8	0.814344
54	17	0.8	0.537376
54	18	0.2	0
54	19	0	0
54	20	0	0
54	21	0	0
54	22	0	0
54	23	0	0
54	24	0	0
55	1	0	0
55	2	0	0
55	3	0	0
55	4	0	0
55	5	0	0
55	6	0	0
55	7	0	0
55	8	0.1	0.0370473
55	9	0.3	0.394473
55	10	0.4	0.701123
55	11	0.1	0.937883
55	12	0.2	1.09384
55	13	0	1.16077
55	14	0.4	1.13514
55	15	0.4	1.0183
55	16	0.8	0.816438
55	17	0.1	0.53977
55	18	0	0
55	19	0	0
55	20	0	0
55	21	0	0
55	22	0	0
55	23	0	0
55	24	0	0
56	1	0	0
56	2	0	0
56	3	0	0
56	4	0	0
56	5	0	0
56	6	0	0
56	7	0	0
56	8	0.3	0.0424519
56	9	0.5	0.39871
56	10	0.8	0.704472
56	11	0.2	0.940799
56	12	0.7	1.09645
56	13	0.7	1.16313
56	14	0.5	1.1373
56	15	0.2	1.02032
56	16	0.5	0.818454
56	17	0.4	0.542077
56	18	0	0
56	19	0	0
56	20	0	0
56	21	0	0
56	22	0	0
56	23	0	0
56	24	0	0
57	1	0	0
57	2	0	0
57	3	0	0
57	4	0	0
57	5	0	0
57	6	0	0
57	7	0	0
57	8	0.9	0.0480134
57	9	1	0.402959
57	10	1	0.707832
57	11	1	0.943709
57	12	0.5	1.09903
57	13	0.6	1.16544
57	14	0.4	1.1394
57	15	0.8	1.02228
57	16	0	0.820391
57	17	0	0.544295
57	18	0	0
57	19	0	0
57	20	0	0
57	21	0	0
57	22	0	0
57	23	0	0
57	24	0	0
58	1	0	0
58	2	0	0
58	3	0	0
58	4	0	0
58	5	0	0
58	6	0	0
58	7	0	0
58	8	0.1	0.0536969
58	9	0.7	0.407216
58	10	1	0.7112
58	11	1	0.94661
58	12	1	1.10159
58	13	0.1	1.16771
58	14	0	1.14143
58	15	0.1	1.02416
58	16	0	0.822248
58	17	0	0.546425
58	18	0	0
58	19	0	0
58	20	0	0
58	21	0	0
58	22	0	0
58	23	0	0
58	24	0	0
59	1	0	0
59	2	0	0
59	3	0	0
59	4	0	0
59	5	0	0
59	6	0	0
59	7	0	0
59	8	0	0.0594717
59	9	0	0.411479
59	10	0.2	0.714573
59	11	0	0.949498
59	12	0.3	1.10411
59	13	0.9	1.16992
59	14	0.6	1.1434
59	15	0.4	1.02597
59	16	0.9	0.824024
59	17	0.9	0.548468
59	18	0	0
59	19	0	0
59	20	0	0
59	21	0	0
59	22	0	0
59	23	0	0
59	24	0	0
60	1	0	0
60	2	0	0
60	3	0	0
60	4	0	0
60	5	0	0
60	6	0	0
60	7	0	0
60	8	0	0.0653113
60	9	0	0.415743
60	10	0	0.717948
60	11	0	0.952371
60	12	0.1	1.10659
60	13	0.3	1.17208
60	14	0.6	1.14531
60	15	0.8	1.02771
60	16	0.7	0.825718
60	17	0.4	0.550422
60	18	0.1	0
60	19	0	0
60	20	0	0
60	21	0	0
60	22	0	0
60	23	0	0
60	24	0	0
61	1	0	0
61	2	0	0
61	3	0	0
61	4	0	0
61	5	0	0
61	6	0	0
61	7	0	0
61	8	0.9	0.071193
61	9	0.6	0.420007
61	10	0.9	0.72132
61	11	0.9	0.955225
61	12	0.5	1.10904
61	13	0.6	1.17419
61	14	0.5	1.14715
61	15	0.7	1.02936
61	16	0.9	0.827331
61	17	1	0.552289
61	18	0.5	0
61	19	0	0
61	20	0	0
61	21	0	0
61	22	0	0
61	23	0	0
61	24	0	0
62	1	0	0
62	2	0	0
62	3	0	0
62	4	0	0
62	5	0	0
62	6	0	0
